3546,2000-06-16,92.73,1
3552,2000-04-08,90.47,1
3557,2000-08-30,99.52,1
3558,2000-12-26,94.78,1
3574,2000-10-22,91.24,1
3575,2000-02-20,94.74,1
3585,2000-01-17,96.69,1
3606,2000-11-27,91.2,1
3642,2000-12-19,93.47,1
3652,2000-09-07,98.13,1
3665,2000-02-15,98.99,1
3666,2000-07-29,90.7,1
3668,2000-03-11,98.91,1
3678,2000-03-16,99.06,1
3696,2000-09-06,91.21,1
3710,2000-04-17,93.74,1
3717,2000-06-22,93.08,1
3722,2000-05-31,99.0,1
3729,2000-09-16,97.88,1
3734,2000-06-02,96.8,1
3735,2000-07-28,97.16,1
3743,2000-11-17,98.39,1
3747,2000-12-21,95.88,1
3750,2000-04-25,96.07,1
3761,2000-07-23,92.6,1
3762,2000-12-12,96.73,1
3778,2000-01-07,96.45,1
3779,2000-10-06,93.58,1
3790,2000-06-28,96.99,1
3791,2000-05-15,94.47,1
3794,2000-08-07,96.26,1
3812,2000-05-02,93.57,1
3815,2000-09-18,95.22,1
3832,2000-08-23,97.99,1
3839,2000-11-12,93.35,1
3856,2000-09-26,96.63,1
3878,2000-09-17,96.69,1
3888,2000-11-27,92.35,1
3894,2000-07-25,99.21,1
3896,2000-12-30,91.07,1
3900,2000-04-21,94.52,1
3923,2000-11-20,98.47,1
3928,2000-04-05,90.6,1
3962,2000-09-26,94.09,1
3965,2000-12-14,93.68,1
3971,2000-07-18,95.45,1
3988,2000-12-27,94.59,1
3989,2000-10-03,94.45,1
4015,2000-03-20,95.19,1
4017,2000-12-24,93.9,1
4018,2000-09-29,91.65,1
4019,2000-05-05,96.3,1
4034,2000-11-20,99.27,1
4049,2000-01-19,99.25,1
4054,2000-10-29,99.54,1
4056,2000-11-12,93.13,1
4069,2000-04-27,99.38,1
4074,2000-08-09,92.46,1
4080,2000-01-02,97.67,1
4091,2000-01-18,91.73,1
4100,2000-11-13,99.81,1
4101,2000-05-19,91.74,1
4106,2000-04-20,96.49,1
4132,2000-08-23,97.21,1
4137,2000-06-27,98.34,1
4139,2000-03-03,93.67,1
4148,2000-09-24,97.68,1
4162,2000-04-03,97.28,1
4171,2000-04-12,91.27,1
4184,2000-09-10,90.57,1
4191,2000-07-11,98.36,1
4196,2000-04-07,97.49,1
4208,2000-04-18,99.74,1
4216,2000-04-07,99.6,1
4217,2000-03-05,90.05,1
4232,2000-09-15,91.3,1
4245,2000-10-09,91.54,1
4274,2000-08-30,95.96,1
4306,2000-12-26,91.78,1
4316,2000-10-07,98.01,1
4318,2000-05-31,95.65,1
4324,2000-08-25,95.41,1
4329,2000-08-17,94.49,1
4347,2000-01-11,98.95,1
4384,2000-05-06,98.26,1
4386,2000-06-05,92.15,1
4392,2000-12-09,91.8,1
4394,2000-01-10,94.07,1
4402,2000-09-29,96.79,1
4405,2000-11-30,96.71,1
4430,2000-01-28,90.8,1
4432,2000-04-15,90.49,1
4439,2000-05-08,99.66,1
4441,2000-05-15,97.53,1
4454,2000-09-08,91.23,1
4462,2000-08-29,93.12,1
4470,2000-07-02,98.42,1
4474,2000-08-01,92.14,1
4478,2000-04-25,94.26,1
4485,2000-06-22,93.6,1
4507,2000-11-04,90.9,1
4518,2000-07-24,94.15,1
4537,2000-02-16,91.97,1
4541,2000-08-22,98.06,1
4542,2000-12-23,95.29,1
4549,2000-05-08,99.09,1
4554,2000-10-17,96.27,1
4560,2000-06-06,97.59,1
4561,2000-07-31,98.55,1
4562,2000-03-06,94.15,1
4576,2000-09-04,98.96,1
4588,2000-05-22,93.77,1
4595,2000-08-30,91.99,1
4601,2000-03-07,92.92,1
4617,2000-11-28,90.17,1
4632,2000-05-01,94.86,1
4646,2000-10-06,94.76,1
4655,2000-08-05,97.99,1
4666,2000-03-29,95.44,1
4684,2000-06-14,98.59,1
4688,2000-01-02,97.46,1
4692,2000-07-16,91.44,1
4698,2000-03-07,90.93,1
4707,2000-06-29,99.86,1
4746,2000-05-30,91.6,1
4747,2000-05-04,96.35,1
4763,2000-03-23,96.88,1
4764,2000-03-02,93.2,1
4765,2000-02-27,98.94,1
4777,2000-09-09,98.82,1
4797,2000-08-21,98.49,1
4802,2000-09-16,90.46,1
4805,2000-06-12,98.38,1
4806,2000-07-28,91.8,1
4808,2000-05-01,90.55,1
4809,2000-07-11,91.5,1
4821,2000-05-08,94.26,1
4823,2000-04-01,92.71,1
4835,2000-10-18,91.04,1
4842,2000-11-22,99.34,1
4860,2000-09-27,96.16,1
4874,2000-03-22,94.1,1
4881,2000-10-20,95.9,1
4892,2000-03-13,96.62,1
4908,2000-06-24,90.04,1
4911,2000-01-13,97.48,1
4912,2000-10-07,92.08,1
4922,2000-09-14,98.65,1
4932,2000-03-20,90.74,1
4957,2000-05-03,93.31,1
4964,2000-06-12,90.41,1
4980,2000-05-26,95.68,1
4982,2000-06-01,98.85,1
4994,2000-08-25,96.98,1
4999,2000-10-28,91.14,1
5037,2000-06-30,96.3,1
5039,2000-08-13,93.64,1
5051,2000-11-14,99.65,1
5062,2000-03-31,90.82,1
5067,2000-12-16,97.24,1
5068,2000-12-24,98.86,1
5098,2000-10-19,91.57,1
5102,2000-12-16,91.56,1
5107,2000-09-13,93.44,1
5109,2000-05-29,98.7,1
5114,2000-10-29,93.63,1
5120,2000-10-28,90.01,1
5124,2000-09-28,99.98,1
5137,2000-02-07,91.52,1
5140,2000-12-30,97.49,1
5157,2000-09-03,92.78,1
5168,2000-01-01,93.99,1
5171,2000-01-28,92.21,1
5175,2000-05-20,90.39,1
5193,2000-10-21,90.53,1
5195,2000-08-31,95.53,1
5196,2000-10-09,99.66,1
5221,2000-07-26,90.9,1
5228,2000-09-26,97.75,1
5256,2000-08-05,92.09,1
5278,2000-03-24,99.7,1
5286,2000-09-22,97.15,1
5299,2000-02-23,94.29,1
5325,2000-05-26,95.21,1
5326,2000-07-23,94.78,1
5344,2000-02-29,95.93,1
5350,2000-02-15,95.11,1
5354,2000-02-10,94.15,1
5359,2000-02-10,97.46,1
5385,2000-10-06,99.94,1
5388,2000-04-13,93.27,1
5407,2000-04-14,92.0,1
5408,2000-09-28,96.46,1
5419,2000-06-11,98.67,1
5421,2000-06-04,99.01,1
5426,2000-11-24,98.31,1
5437,2000-07-30,91.81,1
5476,2000-11-05,95.0,1
5485,2000-03-16,94.75,1
5487,2000-06-12,94.78,1
5508,2000-07-07,97.81,1
5511,2000-07-14,97.37,1
5533,2000-09-22,94.18,1
5549,2000-01-29,99.61,1
5551,2000-06-06,96.28,1
5567,2000-07-19,98.69,1
5582,2000-04-30,93.1,1
5591,2000-10-30,93.06,1
5592,2000-02-27,99.62,1
5595,2000-11-25,94.32,1
5626,2000-03-22,97.08,1
5645,2000-10-28,98.22,1
5661,2000-02-03,98.14,1
5664,2000-09-03,95.35,1
5674,2000-04-28,92.23,1
5687,2000-02-08,91.65,1
5690,2000-04-18,94.85,1
5703,2000-05-06,97.56,1
5710,2000-08-05,98.47,1
5720,2000-09-21,94.17,1
5731,2000-08-27,96.91,1
5752,2000-03-14,96.41,1
5761,2000-05-29,93.75,1
5765,2000-03-19,92.13,1
5806,2000-09-26,95.63,1
5807,2000-07-26,97.87,1
5808,2000-03-08,98.97,1
5809,2000-05-23,99.54,1
5827,2000-11-14,94.42,1
5831,2000-11-27,97.01,1
5845,2000-06-17,90.99,1
5847,2000-01-22,95.42,1
5866,2000-08-20,90.66,1
5868,2000-01-04,92.37,1
5887,2000-04-01,93.61,1
5903,2000-07-14,92.38,1
5906,2000-04-26,99.22,1
5911,2000-02-21,92.77,1
5927,2000-03-23,97.35,1
5936,2000-09-30,93.16,1
5990,2000-07-07,99.98,1
5999,2000-03-06,93.51,1
6020,2000-01-07,92.3,1
6029,2000-11-18,90.5,1
6038,2000-11-04,91.21,1
6042,2000-07-03,95.03,1
6049,2000-05-01,94.48,1
6060,2000-12-06,96.25,1
6065,2000-02-26,98.22,1
6072,2000-11-05,93.73,1
6073,2000-02-22,90.97,1
6075,2000-11-22,93.15,1
6088,2000-04-09,97.34,1
6107,2000-05-17,96.6,1
6109,2000-12-12,91.87,1
6110,2000-09-28,95.56,1
6119,2000-05-28,99.38,1
6125,2000-01-26,95.2,1
6137,2000-04-21,97.25,1
6160,2000-07-23,96.65,1
6169,2000-04-11,92.14,1
6176,2000-07-03,98.55,1
6178,2000-03-31,95.66,1
6200,2000-10-18,91.38,1
6202,2000-01-22,94.74,1
6203,2000-07-24,97.14,1
6204,2000-03-02,93.1,1
6205,2000-02-23,94.56,1
6219,2000-02-08,97.19,1
6232,2000-08-22,98.71,1
6242,2000-01-27,99.17,1
6248,2000-07-01,99.75,1
6251,2000-11-06,98.85,1
6287,2000-04-23,97.74,1
6293,2000-09-22,96.87,1
6301,2000-09-02,90.08,1
6309,2000-01-13,93.91,1
6319,2000-08-02,94.29,1
6320,2000-12-13,93.01,1
6348,2000-03-03,94.64,1
6363,2000-03-24,99.96,1
6371,2000-12-19,91.74,1
6377,2000-01-24,98.2,1
6398,2000-08-29,92.75,1
6400,2000-06-26,96.42,1
6401,2000-05-11,90.94,1
6406,2000-10-19,96.21,1
6419,2000-10-09,97.22,1
6436,2000-04-10,91.91,1
6439,2000-04-03,92.24,1
6457,2000-04-28,93.43,1
6486,2000-05-30,91.75,1
6488,2000-12-28,93.67,1
6490,2000-05-31,95.78,1
6499,2000-08-25,94.08,1
6500,2000-10-02,94.89,1
6505,2000-03-30,97.3,1
6508,2000-06-19,90.87,1
6513,2000-09-28,96.43,1
6526,2000-07-16,95.69,1
6527,2000-02-29,94.63,1
6540,2000-09-15,99.97,1
6550,2000-08-02,92.07,1
6559,2000-01-29,99.61,1
6561,2000-06-08,97.71,1
6562,2000-07-30,96.05,1
6564,2000-01-27,99.93,1
6566,2000-02-17,97.58,1
6569,2000-08-27,98.64,1
6587,2000-11-14,94.3,1
6594,2000-08-07,95.45,1
6595,2000-12-18,96.35,1
6597,2000-10-26,95.35,1
6623,2000-08-10,97.3,1
6655,2000-06-25,96.76,1
6666,2000-01-14,94.64,1
6684,2000-09-22,94.6,1
6685,2000-07-19,90.99,1
6689,2000-10-01,99.58,1
6691,2000-12-16,92.88,1
6693,2000-10-17,93.79,1
6699,2000-04-29,96.39,1
6712,2000-02-10,94.34,1
6727,2000-08-25,98.27,1
6764,2000-01-23,98.95,1
6780,2000-04-10,92.85,1
6821,2000-09-30,92.66,1
6865,2000-09-19,97.19,1
6868,2000-07-30,94.25,1
6904,2000-04-17,91.77,1
6924,2000-03-27,95.88,1
6940,2000-11-18,95.04,1
6953,2000-10-26,96.72,1
6954,2000-05-17,97.91,1
6979,2000-10-08,93.82,1
6995,2000-11-14,94.98,1
7005,2000-04-05,99.39,1
7006,2000-03-08,94.19,1
7007,2000-02-26,95.04,1
7018,2000-01-13,94.03,1
7026,2000-08-26,96.35,1
7028,2000-06-09,98.28,1
7038,2000-04-22,94.59,1
7040,2000-06-30,94.1,1
7047,2000-11-14,93.87,1
7055,2000-11-07,96.47,1
7077,2000-06-27,99.33,1
7089,2000-09-18,98.29,1
7099,2000-12-06,91.66,1
7108,2000-01-27,98.63,1
7116,2000-05-04,99.53,1
7123,2000-12-08,92.41,1
7129,2000-04-21,93.9,1
7135,2000-11-16,97.8,1
7152,2000-04-05,98.66,1
7162,2000-10-12,92.64,1
7179,2000-04-12,94.09,1
7183,2000-12-06,99.18,1
7204,2000-03-21,93.85,1
7206,2000-07-31,90.87,1
7213,2000-01-04,95.9,1
7214,2000-10-07,96.29,1
7216,2000-10-15,95.66,1
7220,2000-11-18,96.57,1
7221,2000-03-05,98.96,1
7230,2000-12-17,96.43,1
7232,2000-01-24,99.84,1
7236,2000-02-08,91.19,1
7247,2000-09-08,91.05,1
7264,2000-07-31,92.12,1
7268,2000-06-24,97.82,1
7288,2000-09-11,91.84,1
7292,2000-06-16,93.88,1
7334,2000-07-16,97.78,1
7345,2000-11-29,96.24,1
7358,2000-04-21,95.73,1
7366,2000-11-23,99.38,1
7388,2000-01-28,98.87,1
7395,2000-03-09,93.11,1
7406,2000-04-22,91.35,1
7418,2000-03-15,92.64,1
7421,2000-06-04,97.12,1
7422,2000-07-30,97.96,1
7440,2000-05-31,97.93,1
7452,2000-01-21,93.25,1
7457,2000-12-26,96.37,1
7476,2000-11-15,92.18,1
7479,2000-01-31,95.64,1
7489,2000-05-20,92.86,1
7502,2000-07-21,94.79,1
7508,2000-10-28,91.86,1
7511,2000-06-19,97.54,1
7513,2000-11-13,97.27,1
7516,2000-05-11,91.63,1
7523,2000-08-21,98.79,1
7528,2000-04-24,96.27,1
7532,2000-12-09,91.4,1
7533,2000-09-29,99.34,1
7543,2000-05-31,98.27,1
7562,2000-11-20,99.01,1
7564,2000-06-20,94.49,1
7566,2000-11-01,90.91,1
7589,2000-11-26,93.63,1
7599,2000-03-28,93.27,1
7600,2000-12-11,93.98,1
7614,2000-05-17,96.53,1
7629,2000-04-18,96.91,1
7654,2000-02-25,99.77,1
7666,2000-05-27,92.54,1
7674,2000-03-12,96.97,1
7681,2000-01-04,99.98,1
7688,2000-03-30,97.88,1
7698,2000-12-10,94.34,1
7701,2000-05-18,96.54,1
7704,2000-05-23,93.77,1
7709,2000-10-09,91.22,1
7713,2000-11-01,94.92,1
7730,2000-02-04,98.96,1
7739,2000-03-12,92.04,1
7748,2000-10-02,99.1,1
7759,2000-11-11,99.66,1
7760,2000-05-22,95.67,1
7782,2000-06-23,94.24,1
7787,2000-10-30,94.52,1
7792,2000-09-05,99.41,1
7842,2000-04-02,93.52,1
7848,2000-11-08,96.05,1
7852,2000-12-06,90.57,1
7853,2000-09-22,91.52,1
7856,2000-05-10,97.5,1
7881,2000-02-06,96.64,1
7889,2000-09-15,93.37,1
7890,2000-07-17,92.21,1
7892,2000-08-27,92.42,1
7896,2000-06-04,90.28,1
7921,2000-03-05,93.89,1
7938,2000-05-22,96.47,1
7944,2000-03-14,97.29,1
7954,2000-12-02,99.18,1
7955,2000-03-11,98.96,1
7958,2000-10-26,91.72,1
7979,2000-11-25,95.12,1
7985,2000-11-23,96.08,1
7990,2000-04-01,95.5,1
8001,2000-11-01,96.46,1
8022,2000-06-06,94.17,1
8032,2000-08-30,98.01,1
8046,2000-03-25,92.2,1
8062,2000-01-08,95.08,1
8097,2000-01-23,90.43,1
8098,2000-05-01,95.46,1
8099,2000-10-09,99.92,1
8116,2000-06-27,96.2,1
8150,2000-02-08,92.92,1
8153,2000-02-25,99.36,1
8155,2000-05-03,96.95,1
8165,2000-01-22,90.23,1
8166,2000-05-02,97.17,1
8178,2000-03-16,99.29,1
8192,2000-12-05,93.79,1
8208,2000-08-19,93.18,1
8209,2000-10-02,98.34,1
8221,2000-05-23,99.2,1
8222,2000-10-12,93.07,1
8224,2000-11-05,97.74,1
8228,2000-11-14,97.62,1
8230,2000-03-22,90.74,1
8272,2000-03-13,97.38,1
8289,2000-09-11,96.37,1
8298,2000-04-12,97.26,1
8304,2000-01-03,90.62,1
8308,2000-01-29,93.15,1
8318,2000-04-13,99.94,1
8323,2000-12-18,96.02,1
8337,2000-04-03,99.52,1
8339,2000-08-15,96.5,1
8367,2000-08-13,98.12,1
8391,2000-04-12,90.06,1
8398,2000-04-06,99.52,1
8399,2000-03-08,94.34,1
8400,2000-02-28,96.77,1
8404,2000-02-05,99.49,1
8415,2000-11-28,93.86,1
8428,2000-06-29,92.89,1
8430,2000-08-09,97.44,1
8432,2000-08-11,99.84,1
8435,2000-07-02,96.37,1
8444,2000-05-14,97.14,1
8448,2000-12-06,98.62,1
8455,2000-11-04,90.17,1
8476,2000-10-21,94.8,1
8478,2000-11-02,91.99,1
8489,2000-01-24,91.43,1
8491,2000-09-06,92.5,1
8501,2000-01-19,96.7,1
8503,2000-07-01,96.87,1
8505,2000-02-01,95.64,1
8512,2000-08-15,94.85,1
8519,2000-11-15,96.75,1
8523,2000-12-28,90.3,1
8524,2000-07-14,97.05,1
8528,2000-06-15,96.71,1
8531,2000-01-29,99.64,1
8533,2000-06-03,92.35,1
8534,2000-05-06,96.73,1
8539,2000-04-21,96.08,1
8576,2000-09-13,99.65,1
8580,2000-09-12,96.72,1
8583,2000-08-14,97.55,1
8596,2000-08-15,99.64,1
8603,2000-08-23,99.74,1
8610,2000-11-04,90.9,1
8623,2000-09-24,99.24,1
8629,2000-03-16,96.56,1
8631,2000-01-24,91.06,1
8634,2000-11-14,95.75,1
8635,2000-03-02,96.71,1
8646,2000-04-28,96.27,1
8654,2000-03-28,95.26,1
8657,2000-04-16,98.6,1
8660,2000-03-28,92.65,1
8673,2000-11-22,97.12,1
8674,2000-03-04,95.88,1
8677,2000-06-12,93.55,1
8680,2000-02-24,97.68,1
8682,2000-12-08,94.87,1
8697,2000-11-21,95.27,1
8701,2000-07-06,99.99,1
8708,2000-10-31,96.51,1
8724,2000-11-18,91.59,1
8727,2000-02-27,90.81,1
8733,2000-01-25,96.64,1
8750,2000-05-28,96.71,1
8754,2000-03-01,94.36,1
8761,2000-11-18,96.96,1
8763,2000-10-31,90.83,1
8765,2000-04-15,99.75,1
8772,2000-07-20,94.88,1
8793,2000-06-21,97.41,1
8805,2000-01-11,97.35,1
8806,2000-10-11,97.32,1
8820,2000-04-10,96.06,1
8842,2000-11-03,96.83,1
8844,2000-05-19,91.38,1
8877,2000-02-14,97.39,1
8887,2000-09-30,98.35,1
8892,2000-11-29,97.16,1
8906,2000-03-02,95.44,1
8909,2000-05-19,96.25,1
8939,2000-07-25,98.29,1
8943,2000-09-30,92.51,1
8968,2000-05-31,99.25,1
8989,2000-10-05,98.34,1
9000,2000-06-30,90.83,1
9002,2000-07-02,92.04,1
9010,2000-09-14,93.26,1
9011,2000-07-17,92.04,1
9021,2000-04-28,95.71,1
9024,2000-12-02,98.61,1
9031,2000-01-10,95.7,1
9048,2000-11-06,94.07,1
